latitude,longitude,hour_of_day,day_of_week,nearby_alert_density,historical_alert_count,crowd_density,lighting_index,label
13.022967865945345,77.6313377160749,15,4,4,40,0.873946679439559,0.7325044173740197,0
13.007337339525916,77.5668464755777,8,6,7,31,0.728039695900082,0.801267492535448,1
12.910324402673753,77.59221749932567,7,6,2,48,0.7786705208269835,0.6739622194975192,0
12.946038232745764,77.609472140002,19,1,1,34,0.3394998759165655,0.3200229824572916,0
12.972923783171122,77.65740665336396,10,5,8,32,0.260040614389922,0.9617523710020675,1
12.993869244139432,77.58879935688869,6,6,1,41,0.52560194247772,0.7569829814643204,0
12.965117135537419,77.52618786242833,8,5,4,41,0.7771274453323143,0.8800645507148251,0
12.996304947766205,77.60586797675326,11,3,3,39,0.7823320306645843,0.8755782421296999,0
12.971867111830873,77.64603860290484,6,1,6,49,0.4261792735811487,0.7960372610621216,1
12.993698809779154,77.60704882093519,13,3,5,31,0.40456278596840023,0.8063832514413857,0
12.977139173504387,77.57150796173457,20,5,3,41,0.8337270602352178,0.524081613089501,0
12.944371182724243,77.63013659248837,17,4,6,27,0.6380431997240729,0.918189973728892,0
12.94246018495429,77.59888625497318,5,2,3,28,0.1856612312563754,0.11773750793513488,1
12.94914976623842,77.64915607378538,11,1,5,27,0.3751686027258433,0.6383162621693215,1
13.017148608971123,77.57548234823945,13,4,6,43,0.6970278082406893,0.8854301123598401,1
13.024220126719182,77.57078487269384,16,2,6,37,0.36273597348990344,0.6519252599250086,1
12.90359321364309,77.60734439996016,18,3,2,42,0.403133618564277,0.8393641212474116,0
13.013733230305577,77.55837103884903,11,6,4,29,0.4104083938882511,0.8246559978433664,0
13.027629615362065,77.59902301291721,7,0,6,32,0.7749850030210431,0.7506127567386937,1
12.995654016130723,77.59666914329787,15,1,6,46,0.5980945055750787,0.7938689833106547,1
12.96306790033882,77.58341595052549,3,6,4,34,0.9352724727410751,0.3129049593249574,1
13.028098888903761,77.54639544058226,16,6,4,26,0.5142089100698681,0.8771851087308191,0
12.953754847991025,77.58706597027201,21,2,3,34,0.5578169543675454,0.2551759662418757,1
13.023050348739394,77.56957438732955,17,6,4,45,0.6669147063819296,0.7831735469680962,0
12.92019996527503,77.62673918482888,10,1,3,34,0.47506639633695025,0.8837330315415647,0
12.925051988471992,77.64410467537445,19,0,5,35,0.28030287789621716,0.2429345880914973,1
12.9986776190308,77.55809297015155,12,2,4,37,0.5294882972692843,1.0,0
12.961795556999226,77.62601087201438,12,3,5,24,0.45027035084605205,0.8555379945051902,0
12.986999585004728,77.55494999155543,20,0,8,39,0.5746449119857443,0.3793913793740221,1
12.949546489886524,77.5645397655424,4,1,3,40,0.48036620960641174,0.33395174535907013,1
12.962906010525538,77.57300846559326,18,5,5,31,0.690142912159754,0.954267173228055,0
12.978987161193999,77.61441523469135,16,4,3,40,0.5296132660106316,0.7674514291617134,0
12.925335563089881,77.66645021228089,12,4,0,44,0.2768058840202997,0.8366938233385544,0
13.010307623670583,77.55936366078127,1,6,4,26,0.475474574624712,0.2847414122538612,1
12.971867516254317,77.58767675862731,18,1,6,22,0.35954838450606474,0.8811271062845026,0
12.961020581103682,77.649795596941,5,6,5,36,0.9843260231777657,0.1493802131270463,1
13.010028408254598,77.54036108957149,21,2,4,46,0.6092104843285082,0.6888415675780101,1
13.021328146197865,77.58063367813942,19,6,6,41,0.7334335048018956,0.27803064558324764,1
12.977184831078672,77.61902944400416,8,5,4,32,0.5808253916655299,0.7288699360798552,0
13.03217569263807,77.57086457628714,10,1,2,38,0.9667760250420272,0.8621884937498073,0
12.972718787002648,77.6056052614188,0,1,3,29,0.34781382949234313,0.3906293491387106,1
13.014722414161776,77.60451804772255,11,3,2,40,0.4416814810691232,0.8239373017885161,0
13.012126658673001,77.60826853108202,1,3,4,41,0.8225752723676273,0.3601126588911884,1
12.999034290837454,77.5680606557393,23,1,9,38,0.4964667813331306,0.2710192439665013,1
12.979699646378494,77.58395244301401,15,1,1,38,0.45035250127406967,0.803851650829579,0
13.049487724923953,77.55090039777852,5,6,6,34,0.48770986949169515,0.1279034567863597,1
12.966192061158091,77.61413928300857,19,5,3,33,0.9863648600837527,0.2609738249578515,1
12.943589297857065,77.59706448884418,0,1,0,27,1.0,0.11956728237330697,1
12.960355579017389,77.61944851924018,13,5,12,34,0.6819456941154528,0.6944335331374502,1
12.994405065618887,77.59665379541909,2,1,4,35,0.639339924004542,0.23894433591539554,1
12.971834328354388,77.58453994974562,1,3,4,28,0.7566896422549039,0.3752515298841706,1
12.957132225940851,77.57489640530038,5,0,5,30,0.6784983956178807,0.0756613570439105,1
12.945534056372969,77.67579026636585,7,4,8,46,0.6351441167657244,0.909511882331432,1
12.890810514827539,77.62206802819307,17,1,7,27,0.5098789746258243,0.9533690847387579,1
12.964598744618824,77.61579188745145,21,1,6,42,0.4768660077819816,0.2977939419909147,1
12.938589477423866,77.64480663648763,18,1,1,44,0.699229655177816,0.8167519554060318,0
13.02479348039744,77.57409167288291,17,1,1,23,0.6278248636835482,0.8543375674013054,0
12.95355777723638,77.62338671542423,13,0,4,24,0.8937003370638699,0.9326387908800675,0
12.973749850533999,77.57259375239639,8,3,2,28,0.5481991649558631,0.9149150587524836,0
13.010015087682822,77.56433153584058,6,6,6,40,0.4149643890161923,0.8907450534064134,1
12.934527931200877,77.58882550223811,22,2,2,39,0.3077793962875102,0.25667695051170963,1
12.961769183476857,77.56220530612376,12,5,4,29,0.44636821053522097,0.9329609715434378,0
12.973293225614656,77.55788602619145,13,3,2,35,0.3123950464366864,0.9576253550741616,0
13.060148717840645,77.57688678332568,0,1,2,24,0.8295177516934291,0.4246190338163196,1
13.02149051094738,77.54205501040265,10,0,6,35,0.5149751849074055,1.0,0
12.992589972117267,77.61971154731839,16,5,8,33,0.44643615938930825,0.9099139095604893,1
12.988478737831068,77.59520493129712,11,0,6,29,0.695953026813571,0.9417888658192342,0
13.001189242877045,77.58971626161797,14,2,1,27,0.9898130771624443,0.9012558790306822,0
12.967798566541985,77.5777228984959,19,0,6,25,0.5146392385338018,0.1500567798866584,1
12.963704773846494,77.5817451749654,0,5,4,34,0.37319043800682694,0.1860279736772904,1
13.001028277339879,77.55321004360916,21,6,6,53,0.5208776090857066,0.33960053061033746,1
12.98783471419993,77.5748924399186,19,2,4,33,0.22824846232096951,0.2268216940620129,1
12.985403992097698,77.59306699841211,10,2,1,41,0.7029348976434627,0.7532878090013838,0
12.968072680990215,77.6016924232155,18,3,2,17,0.715385024993723,0.8270682451540634,0
12.921364605139953,77.61980141143503,1,3,3,40,0.5121166422612737,0.37838712496498167,1
12.965240585036863,77.63732865969467,7,2,6,34,0.3759147456299896,0.9453093594212111,0
13.01978914030813,77.56947863746221,2,2,2,36,1.0,0.2876310308328561,1
13.017830812412878,77.57696026300903,15,1,3,48,0.3541233643620101,0.9213531762324756,0
12.98403202626242,77.5782630419525,20,1,6,35,0.4499619274017157,0.3996616028195338,1
12.970855014948958,77.6360079721782,14,4,9,29,0.6068236717544346,0.8801217349186348,1
12.97555112565055,77.58300760064648,17,5,1,23,0.7721622118229513,0.842304524842891,0
12.947896308389353,77.625720326539,3,5,5,31,0.5698640793870511,0.47004814759955804,1
12.961071160424988,77.5655226230139,22,3,9,44,0.6070736367305004,0.13999543512438356,1
13.0078016226069,77.5854419423131,4,5,3,43,0.7223981143804798,0.26050984797390775,1
12.978079805125443,77.60928446998052,12,4,6,34,1.0,0.8594184723374767,1
13.028985291368507,77.592237035103,16,2,3,39,0.48416378822114076,0.8816472470791596,0
12.966626716321647,77.60768752585672,20,2,9,37,0.4980171724248815,0.1087654714994768,1
12.96659996969998,77.64601270802558,22,3,13,41,0.5784737279772664,0.2432755661607114,1
12.915239528134123,77.66142879701823,14,2,4,34,0.7358004757090864,0.8921136479588934,0
12.964554699301004,77.58942614041516,13,5,4,25,1.0,0.8981293150280377,0
13.014406685917628,77.56999412134284,10,1,4,35,0.5778583888452806,0.8469113270354282,0
13.022238093554844,77.5841310671504,13,0,3,34,0.7109353152162476,0.9969392958427808,0
13.001201984074278,77.58767127495629,16,3,4,42,0.16817751305951884,0.8853305562028536,0
12.993987943239969,77.62882845597865,15,0,1,27,0.6129232575722443,0.827956418108453,0
12.963844240889015,77.57451530947739,14,1,2,34,0.5971794281390843,0.949476198460622,0
12.953936007376898,77.57575762356298,10,2,5,26,0.803823803448005,0.6876581467430708,1
12.987378157667665,77.62681801872829,4,0,8,38,0.49653577610845145,0.4715267732135946,1
12.982786774715311,77.58179096851777,1,1,3,43,0.3555206055252901,0.21623356948634076,1
13.000031272980394,77.61170740498085,10,3,5,24,0.6459373493295812,0.7557657593047982,0
12.969304441019961,77.58559122724348,9,2,5,37,0.28818510949167486,0.9142649191856946,0
13.003458241782457,77.59712562274476,14,6,3,20,0.439257314534506,0.9115407360931145,0
12.928106053940807,77.61128646112456,21,0,5,36,0.6109998735454608,0.1312736681385684,1
12.956015007228547,77.57216602337296,16,5,2,25,0.12065529717884799,0.8037904802678164,0
13.014888892953248,77.53381806605431,19,4,9,28,0.5488594439141914,0.42539315687638746,1
12.99081956293792,77.5829990911331,13,4,7,45,0.9160979177736491,0.952379025308246,1
12.936052620488756,77.63096948166985,22,4,7,34,0.2778073421181915,0.2925682257322685,1
12.933465905983157,77.62334890675068,22,0,5,46,0.46331828561371524,0.19767240253519247,1
12.966125920083645,77.586792713508,3,5,6,40,0.717692069171337,0.28549952812615764,1
13.020606811635693,77.55140492025264,15,2,4,37,0.7630859744137877,0.9551771097495525,0
12.974142702432946,77.58385425824065,12,4,1,45,0.6115890746812113,0.7891182207691436,0
12.961259715500914,77.57117820028593,23,2,2,23,0.5627412535532434,0.47657492203936513,1
13.018480758262347,77.57953791824099,14,2,3,25,0.9306900893161402,0.8196893244025295,0
12.959318304493113,77.63608902789619,0,4,6,46,0.6425474772076569,0.5042246301060577,1
12.972623865814601,77.59901042977289,5,6,5,44,0.38846321439406595,0.3110395361527683,1
13.018171106865134,77.53919744114658,3,6,1,42,0.6240300946938161,0.34226825415403905,1
12.994061892608832,77.58386523879314,4,5,4,32,0.5730192438279116,0.4590155743704334,1
12.93430009584714,77.63292901481111,2,3,6,23,0.5122702782944931,0.3772465500918329,1
12.93238308803061,77.59319436155971,18,3,1,40,0.2637590561695331,0.9801148149047549,0
12.949319394933976,77.59651188563434,11,6,4,14,0.5985826255880309,0.8389827806424252,0
12.971602242371606,77.57700631902946,16,1,3,38,0.7165028644576215,0.8119419605499276,0
12.977775985536963,77.59439966209767,23,6,6,42,0.7500940143265091,0.22515101838971208,1
12.917450723505157,77.66278650817208,15,4,6,36,0.6022248350851077,0.7724164422302802,1
12.981603214284661,77.56423542594764,11,4,5,40,0.6071107011900045,0.7928092881077116,0
12.962761799658407,77.61796006770653,6,4,6,43,0.4880113255049208,0.9133500812083659,0
12.967934048871456,77.5692582319374,18,5,4,40,0.7935943966648248,0.7688406793223421,0
12.92231583499227,77.60393981404206,12,4,6,33,0.36218158816484985,0.7436622080875394,1
12.946974065564303,77.63893323919619,18,0,1,22,0.49579407089270944,0.8215499039013894,0
12.926278612430824,77.64617461561214,0,5,1,29,0.43882680199177915,0.1615843235731173,1
12.991203817433437,77.57545214547851,3,5,5,25,0.5776586404449603,0.37638282564848646,1
13.010423463312868,77.56978154812968,3,6,5,36,0.8625554964756434,0.07228541126179283,1
12.921248855868074,77.59686841652942,16,6,4,32,0.36245693252518474,0.8912892214616106,0
12.954281202323354,77.5909756034739,12,6,4,25,0.6558515365699998,0.76818648700239,0
12.97185007401905,77.58603845571248,7,0,6,34,0.6603077239961153,0.8649460694022347,1
13.010614663557336,77.56060083001728,7,4,3,39,0.4071870049967474,0.760458385920078,0
12.928108249054972,77.61951930588113,14,6,5,29,0.5614826641477999,0.9232333096733947,0
12.92415608943873,77.57200409203408,23,6,12,34,0.4206488270646169,0.36001335202830353,1
12.924485702544612,77.6115328317275,23,3,12,33,0.6201404281974282,0.35325595809628496,1
12.9171793194149,77.65966221832429,11,6,4,33,0.5763517313400519,0.8904528116626124,0
13.003113551843414,77.59605849783435,16,6,3,42,0.9009623823502969,0.810749091456092,0
12.901144427762134,77.60445384466699,2,0,6,37,0.44693888057075126,0.3693325354165333,1
12.975972984005319,77.56300456100163,22,6,6,30,0.5656068310387566,0.27232149306656883,1
12.993799392862114,77.56265144757667,0,4,2,36,0.5252762329276268,0.24427841442757936,1
13.031935263149279,77.5490168061572,8,4,3,43,0.8713438033331852,0.8317715109835891,0
12.956700341225488,77.62180679478092,17,1,6,26,0.5015330529903766,0.8247196620586706,1
12.992158283543821,77.56645035151227,23,6,7,39,0.42176632189877306,0.20500737920606887,1
12.947524707931066,77.66231460352202,4,2,1,37,0.44480844519505847,0.3401800739234641,1
12.925058004061095,77.59269304323008,15,2,1,41,0.4415018374349086,0.6642657836994188,0
12.967576126309888,77.56858042607617,4,2,5,33,0.48375310334543786,0.2400883401784012,1
12.965985331982987,77.60741788317084,1,6,3,32,0.4288466809022424,0.5882258816847523,1
12.966197811322582,77.57104824835561,10,3,7,40,0.6030958141398283,0.782822965105413,1
12.962885398236665,77.59869878647307,13,0,3,30,0.3402767250764735,0.8369863107032435,0
13.006818735834702,77.56832027023879,6,0,4,36,0.7153192169727037,0.8087101436707392,0
13.02747578545128,77.59902077787031,23,6,7,43,0.6082366458534929,0.4152550524606594,1
13.046937694665562,77.58859358788327,14,1,2,29,0.9243542339608314,0.8593011526850954,0
12.923663030537034,77.60182616628906,10,5,6,31,0.693374411886411,0.7011936814821144,1
12.934863265525331,77.64934277237255,11,0,5,31,0.673178782845997,0.9087838634026745,0
12.971641104426856,77.61925370948838,11,6,1,43,1.0,0.926331919742148,0
12.974356014496172,77.55121093547407,2,4,1,24,0.6868876890292909,0.2549837296293621,1
13.025351621411076,77.57324206501742,14,1,2,38,0.5570469177475001,0.8864457123026099,0
12.951233689352776,77.59054461288672,18,6,3,42,0.42615746517290787,0.7815203776653867,0
12.937249447342063,77.65526930628057,10,2,6,30,0.8905783513115764,0.8149735035645214,1
12.966747619051995,77.60141244056982,10,6,3,27,0.39832564327712494,0.8781380587686453,0
12.952439767985975,77.59871317841773,21,4,6,30,0.37209080217113566,0.30255251029116514,1
12.985137961446833,77.5873129416571,14,3,2,30,0.37298547638409285,0.8764850728812309,0
12.977128287285076,77.61645743236186,7,0,2,37,0.4495085651015922,0.7388642288900023,0
13.024710786563253,77.58497210188594,0,1,3,34,0.6086855049027806,0.38449623187852233,1
12.932605275936229,77.6528892694563,19,0,8,29,0.547581233111844,0.23434001020974593,1
12.973002263174665,77.60677364825827,15,5,2,36,0.7050751020384604,0.788184315465155,0
12.94662348132582,77.62785302929453,15,0,3,36,0.3819929852922502,0.7823338277500939,0
12.915767624539741,77.64928344124176,6,0,1,29,0.4256435822320539,0.8442848250969383,0
13.019593850168258,77.56748207719835,4,0,1,42,0.6307084037032554,0.211334086622501,1
12.951586861941195,77.62516493032689,11,6,5,42,0.4071645508678957,0.804662130516006,0
13.056872525975008,77.60373153834594,18,6,5,33,0.3275668187428107,0.8692344997813639,0
12.997277916188807,77.6017384825591,7,5,5,26,0.29403074584777456,0.7491560904115111,1
12.995638363966638,77.56913648386153,12,0,5,27,0.5902955690775621,0.8716387389726696,0
12.950579317431474,77.61542896845388,23,3,7,26,0.586234697400922,0.2934610319068599,1
12.987982083378244,77.62386347000417,5,6,4,27,0.5768082514635247,0.5055438319857113,1
12.924498256932466,77.6405083671583,5,0,6,43,0.8433908378684823,0.3588664287534001,1
12.963536746461399,77.60091162508395,5,5,7,43,0.6604410572905848,0.157168504031122,1
12.946022616764362,77.61806254579619,21,0,7,30,0.6000685276639649,0.532249675641894,1
12.988248315185306,77.57593393157428,12,5,5,26,0.8696031967858205,0.869623674930982,0
12.9269893202397,77.62406583080224,22,3,5,41,0.7950023384319278,0.5380654563064137,1
12.97339185534737,77.58131323640853,22,6,7,25,0.45401609358276096,0.28887684966111576,1
12.955118773696444,77.62708084657174,10,2,4,45,0.7669097128052621,0.8210363555363283,0
12.992708027676409,77.57460848091279,1,5,4,31,0.9545904615847924,0.24515431198573795,1
12.967952310759387,77.5617920986616,7,5,2,37,0.9553310715923617,0.7873964288654438,0
12.933268050649636,77.61267651377219,13,2,4,34,0.7953466345455775,0.7523809979632081,0
12.910011738665878,77.65027664784621,9,4,4,28,0.6775966758765433,0.6214948444723777,0
12.908936645636,77.64389795387311,0,3,4,30,0.6580463708833848,0.4414328487561411,1
12.968507784827603,77.58907503229572,23,3,12,27,0.8914392664455112,0.3070890197157608,1
12.947822396928048,77.60971643008376,7,5,4,28,0.33246374735464906,0.7824034765703786,0
12.957544900803576,77.5961592279492,14,1,5,24,0.8535245558903741,0.7347644639842682,0
12.989318282300358,77.54458508042867,22,0,7,34,0.6260822463559225,0.2822732811149105,1
12.99598984278304,77.58275458756995,13,3,4,40,0.41546076183124153,0.6804225319421817,0
13.031250086630463,77.57222263281913,16,5,5,50,0.3636003758528832,0.9322300657903911,0
13.01803895178861,77.62117096004138,0,1,7,33,0.25887627970689825,0.38685497320291934,1
13.00512258830552,77.59844541726557,16,2,2,28,0.7128982335931972,0.8220315340833804,0
12.962379474388383,77.6088230031387,20,4,5,27,0.984491126099262,0.3564260528115758,1
12.99613534686754,77.57428341002576,22,3,4,36,0.5001626913439514,0.08434191421896833,1
12.97815492939904,77.59787444510116,2,4,2,32,0.42920483270511434,0.3262384875509612,1
12.946883381467046,77.60442621192733,5,3,7,40,0.8416932933768289,0.500788374826744,1
12.917047649877988,77.589720255456,1,5,4,28,0.6227000203375385,0.1673892343237588,1
12.935929615112284,77.60704881781837,22,6,6,41,0.8508728058530929,0.3786011804836542,1
12.930967608626739,77.59364565963659,6,3,9,36,0.4048309249570281,0.7933219410279867,1
12.975834275683413,77.55248921443582,12,3,6,34,0.7305165198656811,0.8156576708562255,1
